TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
2899,562,2023,3,Couples,25,4.0
2900,831,2023,7,Business,7,3.5
2901,315,2022,7,Business,48,3.9
2902,745,2023,7,Couples,81,4.9
2903,146,2024,3,Solo,1,3.7
2904,790,2022,3,Friends,57,3.5
2905,896,2025,7,Family,45,4.0
2906,359,2022,11,Couples,31,5.0
2907,361,2024,5,Couples,73,3.1
2908,651,2022,10,Family,11,3.9
2909,832,2025,10,Business,80,3.4
2910,381,2023,9,Solo,44,2.8
2911,71,2025,12,Business,90,3.5
2912,541,2024,7,Couples,32,3.1
2913,864,2025,3,Solo,53,4.8
2914,801,2024,7,Couples,79,3.5
2915,500,2025,1,Couples,90,3.5
2916,309,2022,1,Family,87,3.2
2917,174,2023,11,Couples,98,3.9
2918,868,2022,4,Family,47,4.3
2919,394,2024,9,Couples,80,4.1
2920,156,2024,6,Business,94,3.0
2921,483,2024,11,Friends,86,3.6
2922,156,2024,4,Couples,50,2.2
2923,522,2023,2,Friends,21,3.7
2924,186,2022,1,Family,46,4.4
2925,448,2022,9,Couples,87,3.0
2926,577,2023,4,Friends,51,4.9
2927,180,2022,11,Solo,46,2.7
2928,961,2022,4,Business,69,3.7
2929,989,2023,2,Business,98,4.0
2930,947,2022,8,Family,89,3.6
2931,412,2022,4,Couples,7,4.0
2932,241,2025,7,Family,6,3.6
2933,652,2023,2,Family,41,2.4
2934,137,2025,9,Family,67,3.5
2935,349,2025,10,Couples,55,4.4
2936,103,2025,10,Couples,71,4.2
2937,66,2022,10,Family,47,4.3
2938,352,2023,6,Family,30,4.0
2939,631,2023,9,Couples,23,3.7
2940,238,2022,8,Couples,51,4.6
2941,466,2023,5,Business,48,4.5
2942,997,2025,4,Friends,67,4.1
2943,929,2025,9,Friends,28,4.4
2944,817,2022,12,Business,91,3.9
2945,176,2022,1,Friends,21,4.4
2946,175,2024,10,Friends,13,3.4
2947,173,2023,11,Family,3,3.9
2948,330,2023,7,Solo,33,3.7
2949,907,2024,6,Friends,38,4.5
2950,670,2025,8,Friends,94,3.9
2951,55,2025,6,Family,15,2.8
2952,723,2023,7,Solo,50,3.0
2953,226,2025,12,Business,59,3.5
2954,593,2024,6,Family,49,4.3
2955,905,2022,8,Business,21,3.7
2956,678,2022,9,Couples,84,3.9
2957,955,2024,10,Business,93,5.0
2958,865,2024,2,Solo,6,3.6
2959,345,2023,4,Friends,95,3.4
2960,812,2022,10,Solo,23,4.7
2961,754,2022,7,Friends,65,3.3
2962,556,2023,6,Couples,95,3.9
2963,819,2023,12,Couples,52,3.7
2964,1000,2023,9,Business,57,5.0
2965,182,2025,10,Couples,66,4.1
2966,72,2022,9,Couples,3,2.4
2967,52,2024,8,Couples,62,4.4
2968,749,2024,1,Couples,63,2.8
2969,950,2024,10,Couples,19,2.9
2970,23,2024,9,Solo,62,4.3
2971,600,2024,9,Family,89,2.5
2972,431,2022,2,Solo,36,4.0
2973,745,2025,3,Business,60,3.9
2974,821,2023,3,Solo,28,3.9
2975,582,2024,12,Friends,47,2.8
2976,448,2025,4,Family,86,3.7
2977,263,2025,6,Couples,70,4.4
2978,724,2024,3,Couples,28,4.9
2979,265,2023,2,Couples,9,3.5
2980,481,2024,1,Family,19,3.0
2981,956,2024,1,Solo,12,2.7
2982,263,2022,6,Family,46,3.9
2983,394,2024,9,Solo,4,4.4
2984,151,2024,3,Friends,37,4.4
2985,344,2025,8,Family,65,3.8
2986,658,2022,6,Couples,42,3.3
2987,746,2022,6,Solo,89,1.6
2988,100,2023,7,Family,17,4.0
2989,386,2023,9,Business,99,2.9
2990,747,2022,2,Friends,89,5.0
2991,514,2024,10,Business,94,5.0
2992,434,2022,9,Family,95,4.0
2993,917,2025,9,Couples,55,4.4
2994,561,2024,11,Friends,44,3.6
2995,714,2024,9,Family,74,4.1
2996,501,2022,4,Friends,99,4.1
2997,378,2025,6,Business,19,3.0
2998,37,2022,5,Family,83,2.1
2999,732,2025,6,Couples,100,4.4
3000,796,2022,12,Couples,4,3.7
3001,445,2024,3,Friends,49,3.5
3002,972,2024,1,Couples,25,4.2
3003,264,2024,11,Friends,39,3.4
3004,516,2022,8,Couples,93,2.8
3005,515,2025,8,Couples,22,4.4
3006,798,2023,1,Family,80,4.2
3007,571,2025,11,Family,51,4.1
3008,613,2024,11,Couples,24,5.0
3009,110,2023,5,Business,66,4.1
3010,907,2023,7,Friends,6,2.9
3011,315,2025,8,Couples,67,4.0
3012,582,2025,11,Family,11,5.0
3013,274,2023,7,Business,27,5.0
3014,632,2023,6,Solo,97,3.8
3015,664,2023,3,Business,1,4.3
3016,948,2024,5,Friends,73,3.8
3017,132,2025,4,Business,88,3.3
3018,674,2023,3,Friends,43,4.7
3019,441,2024,9,Couples,63,4.1
3020,302,2023,10,Friends,36,4.9
3021,264,2024,10,Family,55,2.9
3022,562,2024,2,Family,64,3.3
3023,62,2023,4,Friends,14,4.5
3024,539,2022,4,Family,85,4.9
3025,591,2022,9,Family,88,4.9
3026,275,2025,9,Friends,67,4.6
3027,779,2023,7,Business,51,4.1
3028,816,2023,6,Couples,84,2.5
3029,11,2023,5,Family,12,3.3
3030,79,2022,9,Solo,90,2.9
3031,24,2022,3,Solo,87,3.6
3032,304,2023,2,Couples,29,3.9
3033,985,2024,12,Couples,27,3.4
3034,995,2024,8,Family,81,4.6
3035,185,2023,11,Friends,52,4.2
3036,514,2023,3,Couples,95,2.9
3037,148,2022,10,Friends,29,4.2
3038,31,2024,12,Solo,62,3.2
3039,400,2023,11,Family,25,3.2
3040,80,2025,1,Friends,68,4.7
3041,447,2023,1,Business,18,4.0
3042,566,2022,12,Couples,87,4.1
3043,566,2025,5,Couples,88,3.9
3044,330,2022,8,Friends,65,3.6
3045,579,2024,1,Family,31,4.3
3046,447,2025,7,Couples,44,3.9
3047,899,2022,1,Family,10,3.6
3048,194,2025,2,Couples,31,5.0
3049,805,2025,12,Couples,73,3.7
3050,364,2025,1,Family,78,4.2
3051,998,2023,7,Business,60,3.7
3052,62,2023,10,Couples,27,4.5
3053,330,2025,10,Couples,16,4.4
3054,915,2024,12,Couples,17,4.0
3055,628,2023,1,Family,29,3.1
3056,545,2022,7,Family,29,3.6
3057,792,2024,5,Friends,14,3.5
3058,607,2025,8,Couples,30,4.9
3059,987,2023,10,Couples,28,3.7
3060,253,2022,1,Family,32,5.0
3061,839,2025,1,Solo,65,3.5
3062,676,2023,12,Family,95,3.8
3063,685,2024,8,Friends,23,4.0
3064,557,2025,8,Family,51,4.0
3065,575,2022,9,Solo,29,3.0
3066,608,2025,10,Business,12,2.8
3067,657,2022,1,Solo,73,4.6
3068,226,2025,3,Couples,28,2.4
3069,333,2023,6,Couples,99,2.7
3070,166,2025,5,Solo,54,4.0
3071,943,2022,11,Couples,12,4.0
3072,310,2023,4,Family,40,3.5
3073,220,2023,2,Family,89,4.4
3074,357,2024,1,Family,44,3.0
3075,859,2023,2,Family,59,3.5
3076,620,2023,5,Couples,23,3.7
3077,165,2023,6,Couples,22,4.4
3078,689,2022,6,Solo,61,4.1
3079,918,2023,3,Business,85,4.7
3080,426,2025,7,Family,42,3.8
3081,835,2024,4,Business,71,3.7
3082,815,2023,4,Solo,22,2.7
3083,595,2022,10,Couples,46,2.2
3084,921,2022,1,Family,61,3.0
3085,77,2023,10,Family,39,4.7
3086,235,2025,5,Couples,3,4.7
3087,802,2025,8,Solo,39,4.2
3088,868,2023,6,Couples,7,4.2
3089,231,2024,9,Family,34,4.1
3090,871,2024,11,Friends,8,3.3
3091,523,2024,4,Solo,20,3.4
3092,210,2025,1,Friends,1,4.6
3093,981,2022,11,Family,60,3.8
3094,545,2023,10,Couples,72,3.7
3095,61,2022,2,Business,41,3.7
3096,147,2023,2,Solo,76,3.7
3097,613,2025,11,Family,59,4.4
3098,420,2025,10,Business,9,3.7
3099,645,2022,5,Business,33,5.0
3100,978,2025,10,Friends,32,3.7
3101,446,2023,11,Couples,56,3.4
3102,795,2023,4,Family,59,5.0
3103,103,2022,8,Family,44,4.1
3104,30,2023,11,Friends,32,3.1
3105,435,2023,7,Business,36,3.5
3106,212,2023,4,Solo,61,5.0
3107,465,2022,12,Friends,87,4.3
3108,744,2022,6,Friends,20,3.1
3109,90,2024,10,Friends,98,3.1
3110,299,2024,7,Business,10,3.7
3111,737,2024,2,Couples,14,3.1
3112,576,2022,9,Couples,30,3.8
3113,726,2022,2,Family,34,2.6
3114,4,2024,3,Business,43,4.2
3115,973,2023,8,Family,87,2.9
3116,556,2023,10,Friends,15,4.6
3117,779,2022,11,Family,66,3.9
3118,789,2025,1,Couples,21,4.8
3119,525,2025,6,Friends,73,3.3
3120,499,2023,12,Friends,52,3.4
3121,108,2025,5,Couples,73,3.6
3122,937,2023,11,Business,64,3.2
3123,270,2022,4,Solo,91,4.0
3124,331,2023,11,Family,65,4.9
3125,768,2023,8,Solo,7,3.7
3126,494,2022,12,Business,41,4.0
3127,456,2025,12,Business,96,3.1
3128,550,2022,7,Friends,94,4.0
3129,632,2022,1,Couples,70,2.5
3130,462,2023,3,Family,98,3.2
3131,3,2025,2,Solo,2,2.7
3132,468,2022,4,Couples,70,4.5
3133,922,2023,12,Friends,36,5.0
3134,509,2022,5,Family,97,3.8
3135,214,2025,1,Solo,22,4.4
3136,187,2022,10,Friends,86,2.6
3137,594,2025,6,Business,17,3.0
3138,841,2024,9,Family,83,3.0
3139,672,2022,7,Family,31,4.5
3140,179,2023,10,Couples,37,2.4
3141,312,2022,3,Family,96,3.4
3142,888,2024,11,Couples,5,4.1
3143,365,2025,12,Friends,94,4.3
3144,680,2023,1,Solo,37,5.0
3145,331,2024,9,Business,36,4.2
3146,864,2025,1,Business,60,4.3
3147,33,2025,11,Friends,43,4.6
3148,637,2024,7,Couples,20,3.1
3149,381,2024,6,Business,35,3.4
3150,569,2024,12,Friends,87,5.0
3151,851,2023,5,Couples,62,3.8
3152,883,2023,1,Couples,36,3.4
3153,324,2025,2,Couples,73,3.6
3154,110,2023,9,Couples,21,4.8
3155,410,2025,12,Business,1,2.7
3156,66,2025,5,Couples,16,4.4
3157,504,2024,1,Family,86,2.6
3158,210,2024,2,Friends,81,3.2
3159,628,2024,1,Business,74,3.8
3160,748,2025,10,Family,30,4.2
3161,818,2025,1,Business,71,4.7
3162,171,2022,1,Solo,2,3.3
3163,80,2024,4,Business,54,3.0
3164,225,2022,10,Couples,62,2.7
3165,95,2024,5,Solo,97,3.5
3166,474,2025,5,Family,25,2.7
3167,490,2023,4,Business,52,3.0
3168,475,2024,10,Couples,6,4.7
3169,693,2022,5,Business,6,3.7
3170,832,2023,4,Business,86,4.4
3171,244,2025,11,Solo,60,2.2
3172,534,2022,6,Couples,56,4.1
3173,655,2023,10,Family,13,3.9
3174,806,2024,11,Friends,1,2.2
3175,160,2024,6,Family,41,3.3
3176,612,2023,3,Business,73,3.7
3177,765,2022,12,Family,43,4.2
3178,685,2022,8,Family,92,4.1
3179,970,2023,7,Solo,42,3.3
3180,679,2023,10,Solo,84,3.1
3181,437,2022,12,Family,28,3.5
3182,587,2023,7,Business,97,3.1
3183,100,2024,11,Solo,69,4.6
3184,116,2024,3,Business,30,4.4
3185,771,2025,12,Couples,5,3.8
3186,844,2024,12,Family,15,3.3
3187,199,2023,8,Couples,94,4.5
3188,751,2023,12,Friends,6,3.9
3189,907,2022,4,Couples,52,4.0
3190,612,2025,4,Couples,59,3.9
3191,341,2024,10,Couples,72,3.4
3192,29,2024,5,Business,60,3.6
3193,270,2025,2,Family,39,3.7
3194,885,2025,4,Family,45,4.8
3195,395,2025,2,Business,65,3.7
3196,786,2024,3,Family,47,4.5
3197,463,2023,8,Couples,47,3.1
3198,856,2022,11,Couples,85,3.7
3199,956,2024,6,Family,12,3.3
3200,379,2024,4,Family,58,4.0
3201,888,2023,10,Family,35,4.6
3202,327,2024,7,Couples,18,4.8
3203,765,2023,9,Couples,39,4.6
3204,599,2023,9,Family,5,3.9
3205,679,2024,9,Friends,57,4.0
3206,618,2025,9,Business,8,4.1
3207,508,2023,3,Solo,22,3.0
3208,242,2024,8,Business,88,3.7
3209,654,2022,6,Solo,2,3.5
3210,409,2024,5,Solo,98,3.4
3211,57,2024,6,Friends,46,3.2
3212,206,2024,9,Solo,36,4.0
3213,991,2022,11,Solo,81,5.0
3214,184,2022,3,Friends,99,4.1
3215,981,2024,7,Friends,33,3.9
3216,592,2022,1,Couples,59,3.8
3217,348,2023,7,Solo,75,2.1
3218,812,2024,6,Couples,36,3.2
3219,80,2025,9,Friends,45,3.0
3220,597,2024,3,Couples,45,4.4
3221,243,2023,6,Business,40,4.4
3222,420,2025,9,Couples,83,4.1
3223,542,2024,4,Family,10,4.5
3224,89,2024,12,Friends,64,3.5
3225,234,2022,11,Solo,25,3.7
3226,613,2022,7,Solo,16,4.1
3227,847,2025,11,Family,77,3.0
3228,953,2024,9,Family,4,4.1
3229,63,2024,10,Friends,43,4.8
3230,920,2023,11,Couples,96,4.3
3231,394,2024,6,Friends,23,4.8
3232,81,2025,11,Friends,79,4.4
3233,23,2023,2,Couples,34,3.9
3234,576,2023,4,Couples,71,4.7
3235,383,2024,11,Family,61,3.4
3236,738,2023,12,Couples,76,5.0
3237,520,2023,6,Friends,91,5.0
3238,65,2022,4,Family,14,3.6
3239,131,2022,6,Family,5,3.2
3240,394,2025,8,Couples,98,4.8
3241,15,2024,12,Family,48,4.2
3242,531,2023,3,Couples,68,3.6
3243,976,2023,4,Couples,75,4.7
3244,735,2022,6,Business,93,4.2
3245,25,2025,6,Couples,98,4.2
3246,109,2023,7,Couples,27,4.0
3247,52,2023,2,Family,13,3.6
3248,490,2022,9,Solo,12,4.7
3249,685,2024,3,Couples,70,5.0
3250,791,2025,3,Family,34,3.6
3251,928,2025,8,Couples,38,4.8
3252,560,2025,2,Friends,82,3.9
3253,117,2024,2,Couples,50,3.4
3254,284,2024,11,Family,34,4.0
3255,618,2025,4,Family,56,4.8
3256,154,2025,6,Couples,18,3.1
3257,649,2022,12,Family,35,3.4
3258,920,2023,7,Business,74,4.0
3259,39,2025,2,Solo,55,5.0
3260,849,2025,12,Family,100,4.1
3261,444,2025,1,Couples,28,4.3
3262,628,2023,6,Friends,61,3.9
3263,908,2022,1,Family,9,4.3
3264,419,2022,6,Business,78,5.0
3265,524,2023,2,Family,88,3.9
3266,848,2025,4,Solo,10,3.3
3267,207,2025,11,Friends,100,3.3
3268,823,2022,12,Couples,28,4.1
3269,195,2022,10,Friends,48,4.8
3270,16,2025,8,Couples,94,4.6
3271,158,2024,1,Business,81,3.9
3272,642,2023,7,Friends,89,3.8
3273,993,2024,10,Business,17,4.4
3274,158,2023,8,Solo,34,3.6
3275,568,2023,11,Business,91,3.3
3276,359,2024,11,Family,47,3.9
3277,947,2025,9,Family,84,3.3
3278,140,2025,11,Friends,43,3.2
3279,624,2025,2,Friends,69,4.6
3280,96,2024,6,Couples,42,3.4
3281,660,2024,2,Couples,8,3.3
3282,431,2023,2,Friends,45,3.5
3283,406,2022,3,Business,45,3.9
3284,859,2024,10,Family,96,4.1
3285,594,2025,11,Friends,5,3.1
3286,631,2025,1,Family,98,4.1
3287,236,2024,10,Couples,8,2.7
3288,292,2024,7,Couples,86,4.5
3289,636,2023,10,Couples,73,3.8
3290,455,2025,2,Solo,22,4.5
3291,490,2022,3,Family,89,4.1
3292,573,2024,10,Business,85,4.6
3293,597,2025,12,Solo,50,2.9
3294,39,2024,11,Family,78,3.7
3295,388,2024,3,Friends,15,4.2
3296,24,2023,12,Friends,92,4.4
3297,339,2022,3,Friends,51,4.1
3298,571,2022,7,Couples,91,3.9
3299,651,2025,10,Couples,78,3.5
3300,592,2022,12,Couples,78,3.4
3301,358,2022,2,Family,7,4.2
3302,948,2022,12,Friends,21,3.6
3303,592,2023,7,Couples,56,4.0
3304,299,2023,1,Family,50,2.8
3305,423,2025,4,Family,12,4.2
3306,308,2022,3,Business,75,3.7
3307,391,2024,10,Friends,4,4.7
3308,119,2024,6,Friends,100,3.3
3309,493,2025,4,Couples,98,4.0
3310,181,2022,5,Couples,100,3.2
3311,552,2025,9,Friends,7,4.0
3312,390,2022,10,Family,75,2.7
3313,69,2023,11,Friends,71,4.3
3314,621,2022,6,Couples,97,3.1
3315,248,2025,12,Business,41,3.2
3316,737,2022,10,Friends,13,3.8
3317,126,2025,12,Friends,61,4.0
3318,11,2022,6,Solo,25,4.7
3319,34,2024,1,Friends,84,4.2
3320,844,2025,3,Friends,5,4.3
3321,444,2025,9,Solo,65,4.8
3322,340,2025,9,Business,93,4.3
3323,881,2022,9,Business,28,3.9
3324,785,2023,9,Solo,82,3.8
3325,690,2022,3,Couples,73,4.1
3326,368,2024,12,Family,52,4.5
3327,240,2025,2,Friends,51,4.3
3328,875,2025,11,Friends,82,4.7
3329,340,2023,10,Family,61,3.2
3330,765,2023,4,Friends,29,3.3
3331,280,2024,12,Couples,34,4.3
3332,80,2022,8,Business,63,2.5
3333,871,2025,6,Business,97,3.7
3334,246,2023,3,Business,27,3.7
3335,316,2025,12,Friends,70,3.2
3336,358,2023,3,Family,30,4.3
3337,659,2025,7,Couples,2,3.6
3338,652,2024,1,Family,78,3.7
3339,852,2024,2,Solo,10,3.4
3340,155,2022,11,Business,10,4.3
3341,646,2022,2,Family,6,4.6
3342,640,2024,10,Friends,2,3.3
3343,791,2024,6,Solo,54,3.1
3344,946,2024,3,Family,49,3.4
3345,149,2024,5,Business,36,3.2
3346,634,2023,9,Friends,52,3.7
3347,882,2025,2,Family,77,3.2
3348,679,2023,5,Family,1,3.6
3349,132,2023,1,Friends,96,4.0
3350,519,2024,3,Business,51,3.1
3351,543,2023,10,Couples,100,3.2
3352,678,2023,8,Solo,30,3.2
3353,483,2024,2,Business,62,5.0
3354,107,2024,1,Friends,17,4.7
3355,499,2024,6,Family,13,3.8
3356,441,2024,10,Friends,30,3.2
3357,94,2024,5,Family,83,3.6
3358,214,2023,7,Family,38,4.1
3359,224,2022,3,Couples,43,2.8
3360,447,2024,4,Family,65,4.9
3361,778,2023,7,Friends,75,3.4
3362,534,2025,8,Solo,91,3.9
3363,367,2023,2,Couples,33,4.1
3364,527,2022,9,Couples,7,2.0
3365,361,2025,9,Couples,6,3.4
3366,566,2025,11,Family,27,4.5
3367,872,2025,2,Family,94,3.7
3368,308,2025,5,Solo,69,2.7
3369,352,2022,1,Family,42,3.3
3370,428,2023,11,Couples,92,3.9
3371,128,2024,6,Couples,74,5.0
3372,556,2024,2,Family,76,4.9
3373,62,2022,2,Family,87,3.6
3374,650,2024,11,Family,61,4.4
3375,447,2025,8,Solo,98,3.6
3376,971,2023,12,Family,88,5.0
3377,144,2025,12,Couples,16,3.3
3378,307,2024,9,Family,89,4.2
3379,678,2024,1,Friends,69,2.6
3380,564,2024,1,Family,9,4.7
3381,10,2024,4,Family,46,2.6
3382,13,2023,5,Couples,6,2.2
3383,928,2022,5,Family,11,3.8
3384,810,2024,3,Solo,81,3.8
3385,962,2022,4,Friends,93,3.3
3386,257,2023,4,Friends,59,3.4
3387,366,2023,1,Couples,18,4.2
3388,528,2025,7,Friends,28,3.8
3389,454,2023,2,Couples,89,4.2
3390,642,2025,1,Couples,7,4.7
3391,265,2023,2,Solo,27,3.5
3392,342,2023,1,Family,49,4.8
3393,88,2023,12,Friends,20,4.3
3394,63,2022,3,Solo,89,4.3
3395,844,2025,12,Family,26,2.8
3396,119,2025,6,Couples,41,2.7
3397,437,2025,12,Solo,55,3.4
3398,115,2022,7,Family,72,3.2
3399,386,2022,12,Business,9,4.0
3400,913,2023,11,Business,63,4.9
3401,916,2025,3,Friends,70,3.8
3402,721,2025,9,Family,18,4.2
3403,944,2025,4,Family,82,3.3
3404,823,2025,1,Family,61,3.7
3405,186,2023,1,Solo,72,3.4
3406,110,2025,3,Couples,74,3.7
3407,73,2025,4,Friends,84,4.1
3408,751,2023,6,Friends,19,3.7
3409,394,2025,11,Couples,46,3.8
3410,437,2025,5,Friends,78,3.7
3411,515,2024,4,Family,65,3.1
3412,545,2022,8,Couples,9,2.5
3413,210,2025,7,Business,16,4.1
3414,535,2023,1,Couples,3,4.7
3415,826,2023,9,Family,96,3.8
3416,556,2025,9,Business,12,5.0
3417,216,2025,5,Family,29,4.1
3418,773,2024,1,Business,13,3.9
3419,270,2023,2,Family,46,3.5
3420,842,2022,11,Solo,79,4.1
3421,469,2023,9,Family,95,3.3
3422,241,2025,4,Solo,62,2.2
3423,471,2022,3,Solo,79,4.0
3424,365,2023,11,Business,96,2.2
3425,934,2025,1,Business,26,3.4
3426,997,2025,2,Family,71,3.0
3427,66,2023,5,Couples,77,3.1
3428,824,2025,1,Friends,51,3.5
3429,5,2025,3,Friends,14,5.0
3430,969,2024,9,Friends,3,4.5
3431,595,2025,9,Family,24,3.7
3432,652,2023,10,Business,18,3.1
3433,152,2023,8,Couples,1,3.9
3434,143,2022,6,Friends,62,3.9
3435,624,2024,9,Family,7,4.4
3436,397,2022,5,Friends,90,3.3
3437,388,2023,4,Business,92,4.1
3438,951,2022,8,Business,35,4.2
3439,18,2022,12,Friends,58,4.0
3440,11,2024,11,Couples,13,3.8
3441,835,2022,10,Friends,89,3.0
3442,974,2023,4,Business,91,2.5
3443,384,2023,6,Solo,77,3.8
3444,624,2025,12,Family,25,4.0
3445,84,2022,6,Family,58,3.9
3446,656,2024,12,Business,18,2.3
3447,138,2023,2,Couples,76,3.0
3448,462,2022,2,Business,45,4.0
3449,865,2025,12,Business,83,4.5
3450,230,2022,1,Family,18,3.1
3451,281,2023,6,Family,14,3.6
3452,665,2022,4,Solo,96,4.0
3453,203,2022,4,Friends,77,4.7
3454,757,2025,12,Family,65,3.9
3455,635,2023,6,Family,3,3.8
3456,557,2023,2,Solo,69,4.2
3457,308,2025,7,Family,64,3.7
3458,336,2023,6,Business,89,3.7
3459,154,2024,6,Friends,96,4.4
3460,12,2022,4,Couples,58,4.0
3461,135,2024,8,Couples,31,5.0
3462,941,2023,7,Friends,54,4.8
3463,89,2023,10,Couples,67,2.9
3464,281,2024,8,Family,95,2.9
3465,668,2023,2,Friends,60,3.9
3466,92,2025,1,Family,38,3.9
3467,557,2022,5,Family,44,3.7
3468,270,2025,6,Friends,23,2.9
3469,182,2025,4,Family,36,3.5
3470,988,2024,12,Friends,54,4.5
3471,432,2025,12,Couples,44,2.5
3472,181,2024,9,Couples,17,4.9
3473,813,2024,4,Family,73,3.4
3474,266,2025,8,Couples,16,4.6
3475,390,2023,7,Family,4,4.2
3476,393,2024,10,Couples,61,4.4
3477,917,2024,8,Friends,17,3.6
3478,129,2023,3,Business,49,3.9
3479,309,2023,12,Business,52,2.9
3480,605,2023,7,Couples,16,4.3
3481,292,2025,6,Couples,86,4.0
3482,251,2024,10,Solo,98,3.0
3483,170,2023,2,Solo,2,2.8
3484,202,2023,6,Solo,33,3.7
3485,992,2025,5,Family,49,5.0
3486,761,2022,1,Family,94,3.3
3487,364,2023,7,Business,100,3.1
3488,337,2025,5,Couples,34,4.3
3489,347,2022,10,Solo,40,2.8
3490,57,2022,12,Solo,22,3.6
3491,722,2023,2,Solo,2,4.9
3492,369,2025,1,Couples,56,4.8
3493,506,2024,10,Solo,86,4.0
3494,462,2022,6,Family,78,2.7
3495,559,2025,10,Couples,23,4.1
3496,692,2025,5,Family,34,3.5
3497,5,2022,7,Solo,76,4.2
3498,458,2025,5,Couples,73,4.9
3499,232,2023,8,Friends,72,3.5
3500,416,2024,10,Couples,92,3.1
3501,265,2025,11,Couples,92,4.3
3502,815,2024,6,Couples,98,3.8
3503,42,2024,10,Family,52,4.8
3504,120,2023,2,Couples,75,4.4
3505,653,2022,6,Solo,54,3.7
3506,180,2022,6,Couples,23,4.1
3507,680,2023,12,Family,9,3.3
3508,489,2022,7,Family,31,4.4
3509,703,2022,10,Friends,47,5.0
3510,19,2025,3,Friends,78,4.2
3511,409,2024,4,Solo,24,4.0
3512,445,2024,6,Friends,69,4.4
3513,659,2022,11,Business,87,3.9
3514,996,2025,4,Solo,66,4.1
3515,625,2024,4,Solo,85,2.4
3516,164,2023,7,Friends,4,3.2
3517,602,2024,12,Business,92,3.9
3518,81,2022,7,Couples,99,3.5
3519,265,2024,9,Couples,33,3.2
3520,756,2024,6,Couples,95,4.1
3521,288,2022,12,Business,11,4.9
3522,739,2024,10,Friends,11,2.7
3523,965,2024,9,Couples,87,4.1
3524,12,2025,5,Business,88,2.9
3525,947,2022,8,Solo,23,3.1
3526,63,2025,11,Solo,14,3.5
3527,579,2022,4,Couples,93,4.2
3528,281,2025,2,Couples,59,3.6
3529,186,2022,11,Friends,93,5.0
3530,142,2025,12,Couples,60,4.4
3531,898,2024,12,Business,57,4.6
3532,952,2023,10,Couples,93,3.8
3533,472,2023,12,Solo,58,3.6
3534,596,2025,6,Solo,44,3.4
3535,149,2023,8,Business,10,4.1
3536,381,2024,8,Family,38,4.3
3537,394,2024,4,Solo,69,4.9
3538,590,2025,11,Friends,85,4.2
3539,193,2024,4,Solo,22,4.0
3540,677,2024,1,Couples,66,4.6
3541,885,2024,9,Solo,95,3.7
3542,451,2025,11,Couples,97,4.7
3543,320,2025,5,Family,37,3.6
3544,479,2025,1,Business,73,3.2
3545,357,2022,3,Business,24,3.9
3546,367,2024,12,Friends,36,3.3
3547,901,2025,8,Friends,18,4.8
3548,487,2024,6,Friends,70,3.7
3549,1000,2025,6,Family,94,4.1
3550,519,2022,4,Friends,82,2.0
3551,618,2024,3,Family,33,2.2
3552,967,2023,12,Solo,41,3.9
3553,414,2024,2,Couples,38,5.0
3554,297,2025,12,Family,56,3.7
3555,659,2025,8,Solo,30,2.9
3556,415,2025,1,Friends,53,3.6
3557,177,2023,12,Family,67,4.4
3558,167,2023,2,Family,69,4.4
3559,679,2022,4,Couples,20,3.1
3560,889,2023,8,Family,36,4.0
3561,764,2023,4,Friends,70,3.6
3562,737,2025,6,Business,18,3.9
3563,943,2024,11,Business,1,4.8
3564,993,2025,8,Family,97,3.0
3565,29,2024,3,Friends,89,4.5
3566,452,2023,6,Friends,3,3.7
3567,857,2024,9,Couples,41,3.4
3568,588,2025,10,Friends,50,3.0
3569,328,2024,9,Couples,77,4.0
3570,704,2022,8,Couples,85,3.0
3571,589,2022,7,Business,50,3.0
3572,48,2025,12,Couples,22,3.3
3573,260,2025,4,Couples,3,3.5
3574,349,2024,7,Friends,73,3.2
3575,2,2023,7,Friends,33,3.5
3576,699,2024,9,Solo,30,3.7
3577,167,2024,11,Couples,81,4.4
3578,666,2025,9,Friends,12,4.1
3579,858,2022,1,Family,71,3.7
3580,237,2025,8,Family,11,2.9
3581,879,2025,2,Couples,42,5.0
3582,246,2024,11,Friends,67,3.0
3583,329,2024,11,Business,35,3.5
3584,507,2023,1,Family,66,3.6
3585,589,2024,6,Couples,35,3.8
3586,825,2024,8,Friends,88,3.4
3587,286,2024,1,Solo,42,4.1
3588,418,2025,3,Couples,22,3.4
3589,970,2022,2,Family,95,3.7
3590,759,2024,2,Solo,98,5.0
3591,821,2025,12,Solo,50,3.5
3592,869,2022,1,Friends,44,3.4
3593,655,2025,12,Business,70,4.6
3594,320,2024,1,Friends,76,2.9
3595,145,2022,11,Friends,27,3.4
3596,950,2022,8,Family,29,2.9
3597,415,2024,9,Family,49,4.1
3598,985,2025,6,Couples,43,4.2
3599,795,2023,3,Friends,40,3.1
3600,63,2023,9,Business,13,4.1
3601,765,2022,4,Solo,40,3.5
3602,677,2024,9,Friends,14,3.9
3603,78,2024,8,Family,57,3.1
3604,428,2024,12,Friends,41,4.0
3605,90,2024,11,Family,1,3.8
3606,53,2023,4,Business,90,4.2
3607,293,2023,2,Solo,59,5.0
3608,176,2023,3,Couples,28,4.0
3609,223,2023,8,Friends,42,4.0
3610,44,2024,8,Business,27,3.8
