TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,Continent,Country_x,City_x,City_y,Country_y,AttractionType,Attraction,AttractionAddress,VisitSeason,UserAverageRating,AttractionAverageRating
155,441,2022,10,Friends,95,4.3,Asia,Thailand,Pattaya,Singapore,Singapore,Park,Singapore Park 95,"Main Road, Singapore",Autumn,3.6714285714285713,3.819607843137255
156,209,2025,2,Family,87,4.9,Europe,Germany,Berlin,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Winter,3.7857142857142856,3.881818181818182
157,390,2025,9,Business,69,3.9,Europe,Germany,Munich,Johannesburg,South Africa,Shopping,Johannesburg Shopping 69,"Main Road, Johannesburg",Autumn,3.6166666666666667,3.818032786885246
158,674,2025,4,Solo,44,3.1,Australia,New Zealand,Auckland,Rio de Janeiro,Brazil,Temple,Rio de Janeiro Temple 44,"Main Road, Rio de Janeiro",Spring,3.7285714285714286,3.825
159,819,2024,1,Couples,13,3.9,Australia,New Zealand,Queenstown,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Winter,3.9166666666666665,3.8711864406779664
160,401,2024,10,Family,58,4.1,Europe,Germany,Munich,Mumbai,India,Wildlife,Mumbai Wildlife 58,"Main Road, Mumbai",Autumn,3.6999999999999997,3.7518518518518515
161,828,2022,8,Friends,91,3.5,Asia,Singapore,Singapore,Singapore,Singapore,Historical Site,Singapore Historical Site 91,"Main Road, Singapore",Summer,3.85,3.924137931034483
162,235,2022,1,Couples,13,3.4,Africa,South Africa,Cape Town,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Winter,4.025,3.8711864406779664
163,523,2025,9,Couples,17,3.9,Australia,New Zealand,Queenstown,Buenos Aires,Argentina,Wildlife,Buenos Aires Wildlife 17,"Main Road, Buenos Aires",Autumn,3.55,3.9155555555555552
164,652,2023,1,Couples,37,3.6,Europe,Spain,Barcelona,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Winter,3.2,3.752173913043478
165,304,2025,9,Family,28,4.0,Africa,South Africa,Johannesburg,Rio de Janeiro,Brazil,Beach,Rio de Janeiro Beach 28,"Main Road, Rio de Janeiro",Autumn,4.075,3.7065217391304346
166,227,2022,2,Family,71,3.2,Africa,Egypt,Cairo,Rio de Janeiro,Brazil,Museum,Rio de Janeiro Museum 71,"Main Road, Rio de Janeiro",Winter,3.325,3.9066666666666667
167,100,2023,9,Friends,31,4.5,Africa,South Africa,Johannesburg,Queenstown,New Zealand,Historical Site,Queenstown Historical Site 31,"Main Road, Queenstown",Autumn,4.36,3.663157894736842
168,993,2022,7,Family,100,3.7,Asia,India,Mumbai,Mombasa,Kenya,Wildlife,Mombasa Wildlife 100,"Main Road, Mombasa",Summer,3.975,3.75
169,162,2025,8,Friends,9,3.2,Europe,Spain,Barcelona,Nice,France,Adventure,Nice Adventure 9,"Main Road, Nice",Summer,3.963636363636364,3.709803921568627
170,940,2025,8,Family,21,4.6,Africa,Kenya,Mombasa,Luxor,Egypt,Temple,Luxor Temple 21,"Main Road, Luxor",Summer,3.988888888888889,3.8267857142857147
171,65,2022,12,Business,100,4.5,North America,Mexico,Mexico City,Mombasa,Kenya,Wildlife,Mombasa Wildlife 100,"Main Road, Mombasa",Winter,3.6833333333333336,3.75
172,54,2022,12,Business,10,4.2,Africa,South Africa,Johannesburg,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Winter,3.716666666666667,3.8257575757575757
173,586,2022,5,Solo,46,4.2,Asia,Thailand,Phuket,Jaipur,India,Shopping,Jaipur Shopping 46,"Main Road, Jaipur",Spring,3.75,3.7113636363636364
174,398,2024,9,Friends,10,4.4,Asia,Thailand,Pattaya,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Autumn,4.433333333333334,3.8257575757575757
175,614,2025,6,Couples,17,4.2,North America,Canada,Vancouver,Buenos Aires,Argentina,Wildlife,Buenos Aires Wildlife 17,"Main Road, Buenos Aires",Summer,3.866666666666667,3.9155555555555552
176,378,2023,6,Friends,60,4.1,South America,Argentina,Buenos Aires,Johannesburg,South Africa,Museum,Johannesburg Museum 60,"Main Road, Johannesburg",Summer,3.6454545454545455,3.7857142857142856
177,119,2025,1,Family,28,3.6,South America,Chile,Santiago,Rio de Janeiro,Brazil,Beach,Rio de Janeiro Beach 28,"Main Road, Rio de Janeiro",Winter,3.0125,3.7065217391304346
178,134,2025,5,Couples,7,3.9,Australia,New Zealand,Queenstown,Santiago,Chile,Park,Santiago Park 7,"Main Road, Santiago",Spring,3.9857142857142853,3.6767857142857143
179,55,2024,4,Family,58,5.0,North America,USA,New York,Mumbai,India,Wildlife,Mumbai Wildlife 58,"Main Road, Mumbai",Spring,4.057142857142857,3.7518518518518515
180,373,2022,7,Solo,100,5.0,Australia,Australia,Sydney,Mombasa,Kenya,Wildlife,Mombasa Wildlife 100,"Main Road, Mombasa",Summer,3.9,3.75
181,307,2025,11,Friends,73,2.7,Asia,Thailand,Bangkok,Queenstown,New Zealand,Shopping,Queenstown Shopping 73,"Main Road, Queenstown",Autumn,3.75,3.7816666666666667
182,45,2024,4,Solo,86,4.4,North America,Mexico,Cancun,Cape Town,South Africa,Historical Site,Cape Town Historical Site 86,"Main Road, Cape Town",Spring,3.8428571428571425,3.6799999999999997
183,925,2023,2,Family,29,3.7,Africa,South Africa,Cape Town,Santiago,Chile,Wildlife,Santiago Wildlife 29,"Main Road, Santiago",Winter,3.9272727272727277,3.7943396226415094
184,218,2023,8,Solo,4,5.0,Africa,Egypt,Luxor,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Summer,4.15,3.96
185,645,2025,4,Family,56,2.9,Europe,France,Paris,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Spring,4.05,3.892156862745098
186,492,2023,9,Family,71,3.4,Africa,Egypt,Cairo,Rio de Janeiro,Brazil,Museum,Rio de Janeiro Museum 71,"Main Road, Rio de Janeiro",Autumn,3.966666666666667,3.9066666666666667
187,394,2024,11,Solo,45,4.4,Africa,Kenya,Mombasa,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Autumn,4.457142857142857,3.852830188679245
188,863,2024,11,Friends,28,3.8,Asia,India,Delhi,Rio de Janeiro,Brazil,Beach,Rio de Janeiro Beach 28,"Main Road, Rio de Janeiro",Autumn,4.04,3.7065217391304346
189,687,2023,8,Friends,52,3.3,Europe,Germany,Berlin,Mombasa,Kenya,Shopping,Mombasa Shopping 52,"Main Road, Mombasa",Summer,4.125,3.9035087719298245
190,686,2022,2,Business,26,3.8,South America,Chile,Santiago,Rome,Italy,Temple,Rome Temple 26,"Main Road, Rome",Winter,4.0,3.829310344827586
191,820,2025,6,Family,75,4.5,Europe,France,Nice,Vancouver,Canada,Park,Vancouver Park 75,"Main Road, Vancouver",Summer,4.15,3.861818181818182
192,736,2023,5,Solo,61,3.3,Asia,Japan,Tokyo,Sydney,Australia,Shopping,Sydney Shopping 61,"Main Road, Sydney",Spring,3.7399999999999998,3.8000000000000003
193,390,2023,6,Friends,38,2.9,Europe,Germany,Munich,Luxor,Egypt,Museum,Luxor Museum 38,"Main Road, Luxor",Summer,3.6166666666666667,3.784313725490196
194,223,2024,6,Family,94,3.9,Australia,New Zealand,Auckland,Melbourne,Australia,Temple,Melbourne Temple 94,"Main Road, Melbourne",Summer,4.1,3.6732142857142853
195,428,2022,11,Friends,33,3.5,South America,Chile,Santiago,New York,USA,Historical Site,New York Historical Site 33,"Main Road, New York",Autumn,3.6999999999999997,3.8160000000000003
196,582,2025,4,Solo,41,4.2,Australia,New Zealand,Queenstown,Vancouver,Canada,Beach,Vancouver Beach 41,"Main Road, Vancouver",Spring,3.8333333333333335,3.7526315789473683
197,560,2025,11,Solo,56,2.7,Europe,France,Paris,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Autumn,3.8999999999999995,3.892156862745098
198,601,2024,7,Business,18,4.1,South America,Chile,Santiago,Madrid,Spain,Historical Site,Madrid Historical Site 18,"Main Road, Madrid",Summer,4.0,3.7285714285714286
199,886,2023,6,Couples,82,4.1,Africa,Kenya,Nairobi,Sydney,Australia,Temple,Sydney Temple 82,"Main Road, Sydney",Summer,3.3200000000000003,3.7333333333333334
200,247,2022,10,Family,8,3.8,South America,Brazil,Sao Paulo,Las Vegas,USA,Museum,Las Vegas Museum 8,"Main Road, Las Vegas",Autumn,4.2,3.716279069767442
201,352,2024,1,Family,100,4.2,North America,Mexico,Cancun,Mombasa,Kenya,Wildlife,Mombasa Wildlife 100,"Main Road, Mombasa",Winter,3.8,3.75
202,44,2022,10,Friends,9,4.1,North America,Mexico,Cancun,Nice,France,Adventure,Nice Adventure 9,"Main Road, Nice",Autumn,3.8857142857142857,3.709803921568627
203,988,2023,11,Business,28,3.5,Australia,Australia,Sydney,Rio de Janeiro,Brazil,Beach,Rio de Janeiro Beach 28,"Main Road, Rio de Janeiro",Autumn,3.6875,3.7065217391304346
204,567,2025,11,Couples,72,4.1,North America,USA,Las Vegas,Luxor,Egypt,Temple,Luxor Temple 72,"Main Road, Luxor",Autumn,3.72,3.696296296296296
205,155,2024,12,Friends,93,3.5,Australia,New Zealand,Queenstown,Auckland,New Zealand,Adventure,Auckland Adventure 93,"Main Road, Auckland",Winter,3.6875,3.7888888888888888
206,760,2023,3,Family,27,3.3,Europe,Spain,Barcelona,Nairobi,Kenya,Temple,Nairobi Temple 27,"Main Road, Nairobi",Spring,3.625,3.6843137254901963
207,601,2024,1,Family,93,3.7,South America,Chile,Santiago,Auckland,New Zealand,Adventure,Auckland Adventure 93,"Main Road, Auckland",Winter,4.0,3.7888888888888888
208,858,2022,2,Solo,78,3.3,North America,Mexico,Mexico City,Santiago,Chile,Museum,Santiago Museum 78,"Main Road, Santiago",Winter,3.8818181818181823,3.814814814814815
209,861,2022,11,Family,84,3.2,Australia,New Zealand,Queenstown,Singapore,Singapore,Temple,Singapore Temple 84,"Main Road, Singapore",Autumn,4.25,3.7846153846153845
210,193,2023,2,Friends,17,4.3,Africa,Egypt,Cairo,Buenos Aires,Argentina,Wildlife,Buenos Aires Wildlife 17,"Main Road, Buenos Aires",Winter,4.133333333333333,3.9155555555555552
211,937,2025,5,Friends,93,2.4,South America,Argentina,Buenos Aires,Auckland,New Zealand,Adventure,Auckland Adventure 93,"Main Road, Auckland",Spring,3.0444444444444443,3.7888888888888888
212,588,2024,3,Business,26,5.0,Asia,Thailand,Bangkok,Rome,Italy,Temple,Rome Temple 26,"Main Road, Rome",Spring,4.0,3.829310344827586
213,199,2024,7,Friends,47,4.8,South America,Brazil,Rio de Janeiro,New York,USA,Historical Site,New York Historical Site 47,"Main Road, New York",Summer,3.8428571428571425,3.9181818181818184
214,791,2024,2,Couples,84,3.4,South America,Argentina,Buenos Aires,Singapore,Singapore,Temple,Singapore Temple 84,"Main Road, Singapore",Winter,3.542857142857143,3.7846153846153845
215,221,2022,3,Family,8,3.9,Asia,Japan,Tokyo,Las Vegas,USA,Museum,Las Vegas Museum 8,"Main Road, Las Vegas",Spring,3.985714285714286,3.716279069767442
216,475,2023,3,Family,68,3.6,Asia,Japan,Osaka,Toronto,Canada,Shopping,Toronto Shopping 68,"Main Road, Toronto",Spring,4.175,3.607142857142857
217,707,2024,8,Business,24,4.4,Africa,South Africa,Cape Town,Nairobi,Kenya,Museum,Nairobi Museum 24,"Main Road, Nairobi",Summer,4.050000000000001,3.8804878048780487
218,536,2024,2,Solo,4,4.3,Asia,Japan,Tokyo,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Winter,3.8333333333333335,3.96
219,471,2025,4,Family,53,4.3,Africa,South Africa,Johannesburg,Milan,Italy,Shopping,Milan Shopping 53,"Main Road, Milan",Spring,3.94,3.685106382978723
220,357,2023,8,Couples,57,2.0,Europe,Italy,Venice,Queenstown,New Zealand,Beach,Queenstown Beach 57,"Main Road, Queenstown",Summer,3.1166666666666667,3.8095238095238093
221,934,2022,4,Couples,85,4.7,Africa,Kenya,Nairobi,Rome,Italy,Historical Site,Rome Historical Site 85,"Main Road, Rome",Spring,3.4714285714285715,3.8607843137254902
222,965,2024,10,Couples,13,4.4,South America,Brazil,Rio de Janeiro,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Autumn,3.38,3.8711864406779664
223,702,2025,11,Couples,25,3.5,Australia,Australia,Melbourne,Cairo,Egypt,Temple,Cairo Temple 25,"Main Road, Cairo",Autumn,3.6999999999999997,3.595555555555556
224,47,2024,8,Friends,100,3.2,Europe,France,Nice,Mombasa,Kenya,Wildlife,Mombasa Wildlife 100,"Main Road, Mombasa",Summer,3.6,3.75
225,310,2025,1,Couples,21,4.8,Asia,India,Delhi,Luxor,Egypt,Temple,Luxor Temple 21,"Main Road, Luxor",Winter,3.6166666666666667,3.8267857142857147
226,32,2023,9,Couples,59,3.4,Africa,South Africa,Johannesburg,Melbourne,Australia,Museum,Melbourne Museum 59,"Main Road, Melbourne",Autumn,3.8200000000000003,3.853061224489796
227,480,2023,9,Couples,10,3.9,Australia,Australia,Sydney,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Autumn,3.6714285714285713,3.8257575757575757
228,635,2022,6,Friends,21,4.1,Europe,France,Paris,Luxor,Egypt,Temple,Luxor Temple 21,"Main Road, Luxor",Summer,3.75,3.8267857142857147
229,191,2024,4,Solo,89,3.0,Europe,Germany,Munich,Sydney,Australia,Park,Sydney Park 89,"Main Road, Sydney",Spring,3.516666666666667,3.811764705882353
230,783,2024,11,Friends,96,3.7,Africa,Egypt,Cairo,Cancun,Mexico,Adventure,Cancun Adventure 96,"Main Road, Cancun",Autumn,3.533333333333333,3.5860000000000003
231,407,2022,9,Couples,39,3.4,Africa,Egypt,Luxor,Munich,Germany,Shopping,Munich Shopping 39,"Main Road, Munich",Autumn,3.783333333333333,3.965909090909091
232,141,2023,4,Solo,70,4.2,Africa,South Africa,Johannesburg,Sydney,Australia,Beach,Sydney Beach 70,"Main Road, Sydney",Spring,3.9444444444444446,3.7588235294117647
233,515,2024,1,Friends,81,4.2,South America,Brazil,Rio de Janeiro,Luxor,Egypt,Park,Luxor Park 81,"Main Road, Luxor",Winter,3.8444444444444446,3.8309090909090906
234,65,2024,10,Couples,81,3.9,North America,Mexico,Mexico City,Luxor,Egypt,Park,Luxor Park 81,"Main Road, Luxor",Autumn,3.6833333333333336,3.8309090909090906
235,544,2025,4,Couples,96,3.8,Europe,France,Paris,Cancun,Mexico,Adventure,Cancun Adventure 96,"Main Road, Cancun",Spring,2.8499999999999996,3.5860000000000003
236,900,2024,3,Friends,88,4.1,Australia,Australia,Sydney,Tokyo,Japan,Shopping,Tokyo Shopping 88,"Main Road, Tokyo",Spring,3.8,3.901818181818182
237,993,2025,3,Family,49,3.7,Asia,India,Mumbai,Santiago,Chile,Historical Site,Santiago Historical Site 49,"Main Road, Santiago",Spring,3.975,3.8877551020408165
238,1000,2025,3,Solo,13,2.4,Europe,Germany,Berlin,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Spring,3.8285714285714283,3.8711864406779664
239,592,2023,9,Couples,43,3.0,North America,Canada,Toronto,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Autumn,3.5199999999999996,3.772
240,376,2024,9,Friends,22,3.1,North America,Mexico,Mexico City,Melbourne,Australia,Adventure,Melbourne Adventure 22,"Main Road, Melbourne",Autumn,3.55,3.8629629629629627
241,519,2025,7,Family,78,3.8,Africa,Kenya,Nairobi,Santiago,Chile,Museum,Santiago Museum 78,"Main Road, Santiago",Summer,3.4599999999999995,3.814814814814815
242,126,2024,5,Couples,53,3.4,Europe,Italy,Venice,Milan,Italy,Shopping,Milan Shopping 53,"Main Road, Milan",Spring,3.966666666666667,3.685106382978723
243,401,2022,5,Friends,6,3.3,Europe,Germany,Munich,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Spring,3.6999999999999997,3.8461538461538463
244,59,2023,2,Family,33,3.7,Europe,Italy,Rome,New York,USA,Historical Site,New York Historical Site 33,"Main Road, New York",Winter,3.585714285714286,3.8160000000000003
245,19,2022,11,Business,86,4.2,Africa,Egypt,Cairo,Cape Town,South Africa,Historical Site,Cape Town Historical Site 86,"Main Road, Cape Town",Autumn,3.9000000000000004,3.6799999999999997
246,141,2023,7,Family,84,3.7,Africa,South Africa,Johannesburg,Singapore,Singapore,Temple,Singapore Temple 84,"Main Road, Singapore",Summer,3.9444444444444446,3.7846153846153845
247,526,2024,6,Family,87,3.8,Africa,Kenya,Nairobi,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Summer,3.6,3.881818181818182
248,202,2023,6,Family,17,3.6,South America,Argentina,Buenos Aires,Buenos Aires,Argentina,Wildlife,Buenos Aires Wildlife 17,"Main Road, Buenos Aires",Summer,3.9,3.9155555555555552
249,412,2022,5,Couples,62,2.9,Australia,Australia,Melbourne,Buenos Aires,Argentina,Park,Buenos Aires Park 62,"Main Road, Buenos Aires",Spring,3.888888888888889,3.8065217391304347
250,689,2024,11,Family,76,4.1,Asia,India,Goa,Tokyo,Japan,Temple,Tokyo Temple 76,"Main Road, Tokyo",Autumn,4.3999999999999995,3.817777777777778
251,98,2024,2,Couples,89,3.9,Asia,India,Goa,Sydney,Australia,Park,Sydney Park 89,"Main Road, Sydney",Winter,3.6399999999999997,3.811764705882353
252,939,2024,11,Business,55,3.8,Europe,Germany,Berlin,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Autumn,3.2399999999999998,3.6921568627450982
253,230,2024,9,Business,20,5.0,North America,USA,Las Vegas,Vancouver,Canada,Wildlife,Vancouver Wildlife 20,"Main Road, Vancouver",Autumn,3.8666666666666667,3.775
254,367,2023,5,Business,66,4.7,Australia,New Zealand,Queenstown,Kyoto,Japan,Historical Site,Kyoto Historical Site 66,"Main Road, Kyoto",Spring,3.6624999999999996,3.8181818181818183
255,835,2024,11,Friends,6,4.4,Australia,Australia,Sydney,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Autumn,3.716666666666667,3.8461538461538463
256,745,2025,11,Family,59,4.9,Africa,Egypt,Cairo,Melbourne,Australia,Museum,Melbourne Museum 59,"Main Road, Melbourne",Autumn,4.625,3.853061224489796
257,413,2022,3,Business,68,4.2,North America,Mexico,Mexico City,Toronto,Canada,Shopping,Toronto Shopping 68,"Main Road, Toronto",Spring,3.533333333333333,3.607142857142857
258,891,2025,2,Couples,22,4.0,Australia,New Zealand,Queenstown,Melbourne,Australia,Adventure,Melbourne Adventure 22,"Main Road, Melbourne",Winter,3.8333333333333335,3.8629629629629627
259,284,2022,4,Solo,65,4.3,Asia,India,Mumbai,Vancouver,Canada,Museum,Vancouver Museum 65,"Main Road, Vancouver",Spring,3.733333333333333,3.9294117647058826
260,650,2022,10,Friends,36,3.8,South America,Argentina,Buenos Aires,Singapore,Singapore,Beach,Singapore Beach 36,"Main Road, Singapore",Autumn,3.8200000000000003,3.7410714285714284
261,262,2023,1,Family,48,3.2,Africa,Egypt,Luxor,Nairobi,Kenya,Adventure,Nairobi Adventure 48,"Main Road, Nairobi",Winter,3.9,3.845833333333333
262,756,2024,9,Family,85,4.6,Asia,India,Goa,Rome,Italy,Historical Site,Rome Historical Site 85,"Main Road, Rome",Autumn,4.1,3.8607843137254902
263,271,2022,11,Friends,4,3.8,Europe,Germany,Munich,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Autumn,3.8125,3.96
264,785,2022,9,Couples,43,3.7,North America,USA,New York,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Autumn,4.022222222222222,3.772
265,212,2024,1,Friends,40,3.7,North America,Canada,Toronto,Cape Town,South Africa,Museum,Cape Town Museum 40,"Main Road, Cape Town",Winter,4.34,3.815909090909091
266,366,2024,2,Business,69,3.6,South America,Chile,Santiago,Johannesburg,South Africa,Shopping,Johannesburg Shopping 69,"Main Road, Johannesburg",Winter,3.94,3.818032786885246
267,61,2024,10,Family,50,2.6,Asia,Singapore,Singapore,Cancun,Mexico,Historical Site,Cancun Historical Site 50,"Main Road, Cancun",Autumn,3.1500000000000004,3.5078947368421054
268,503,2023,6,Couples,10,4.7,North America,Canada,Vancouver,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Summer,3.9,3.8257575757575757
269,164,2024,8,Couples,59,4.8,Africa,Kenya,Nairobi,Melbourne,Australia,Museum,Melbourne Museum 59,"Main Road, Melbourne",Summer,4.0600000000000005,3.853061224489796
270,888,2023,8,Business,91,4.3,Africa,South Africa,Johannesburg,Singapore,Singapore,Historical Site,Singapore Historical Site 91,"Main Road, Singapore",Summer,3.6999999999999997,3.924137931034483
271,490,2022,6,Friends,81,4.4,Australia,New Zealand,Auckland,Luxor,Egypt,Park,Luxor Park 81,"Main Road, Luxor",Summer,3.957142857142857,3.8309090909090906
272,865,2022,9,Business,54,3.5,Africa,Egypt,Cairo,Rio de Janeiro,Brazil,Shopping,Rio de Janeiro Shopping 54,"Main Road, Rio de Janeiro",Autumn,3.9785714285714286,3.7326086956521736
273,187,2023,10,Couples,85,3.4,Africa,Kenya,Nairobi,Rome,Italy,Historical Site,Rome Historical Site 85,"Main Road, Rome",Autumn,3.175,3.8607843137254902
274,420,2024,12,Family,37,5.0,Asia,India,Delhi,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Winter,4.029999999999999,3.752173913043478
275,63,2025,11,Family,22,4.1,Africa,South Africa,Cape Town,Melbourne,Australia,Adventure,Melbourne Adventure 22,"Main Road, Melbourne",Autumn,4.14,3.8629629629629627
276,135,2024,6,Business,61,2.9,Australia,New Zealand,Auckland,Sydney,Australia,Shopping,Sydney Shopping 61,"Main Road, Sydney",Summer,4.166666666666667,3.8000000000000003
